animal,timestep,roi,side,value
16,18,gs,li,1128.268433
16,19,gs,li,1072.760742
16,20,gs,li,1065.018799
16,21,gs,li,1101.537109
16,22,gs,li,1233.002808
16,23,gs,li,1327.073975
16,24,gs,li,1379.075928
16,25,gs,li,1438.381592
16,26,gs,li,1447.292114
16,27,gs,li,1497.833374
16,28,gs,li,1456.056519
16,29,gs,li,1454.303589
16,30,gs,li,1464.236572
16,31,gs,li,1408.436646
16,32,gs,li,1416.908813
16,33,gs,li,1417.785278
16,34,gs,li,1417.639282
16,35,gs,li,1401.717285
16,36,gs,li,1440.864868
16,37,gs,li,1463.944458
16,38,gs,li,1442.325562
16,39,gs,li,1441.156982
17,0,gs,li,1385.822876
17,1,gs,li,1361.956177
17,2,gs,li,1350.332764
17,3,gs,li,1347.233154
17,4,gs,li,1377.918945
17,5,gs,li,1328.015747
17,6,gs,li,1336.539551
17,7,gs,li,1357.306763
17,8,gs,li,1348.62793
17,9,gs,li,1351.107666
17,10,gs,li,1345.52832
17,11,gs,li,1392.487061
17,12,gs,li,1333.904907
17,13,gs,li,1355.292114
17,14,gs,li,1345.52832
17,15,gs,li,1369.550171
17,16,gs,li,1354.827148
17,17,gs,li,1357.616699
17,18,gs,li,1359.63147
17,19,gs,li,1351.107666
17,20,gs,li,1354.207153
17,21,gs,li,1313.602661
17,22,gs,li,1269.588623
17,23,gs,li,1173.501587
17,24,gs,li,1090.742798
17,25,gs,li,1051.068115
17,26,gs,li,1021.002197
17,27,gs,li,1050.448242
17,28,gs,li,1051.843018
17,29,gs,li,1111.664917
17,30,gs,li,1165.597656
17,31,gs,li,1234.098389
17,32,gs,li,1259.359985
17,33,gs,li,1305.078857
17,34,gs,li,1302.444214
17,35,gs,li,1335.919678
17,36,gs,li,1331.735229
17,37,gs,li,1343.513672
17,38,gs,li,1328.480713
17,39,gs,li,1334.369873
18,0,gs,li,1324.194336
18,1,gs,li,1340.825562
18,2,gs,li,1315.626831
18,3,gs,li,1339.061646
18,4,gs,li,1327.470215
18,5,gs,li,1307.311157
18,6,gs,li,1317.894653
18,7,gs,li,1315.122803
18,8,gs,li,1335.785767
18,9,gs,li,1337.801758
18,10,gs,li,1335.785767
18,11,gs,li,1337.297729
18,12,gs,li,1296.979736
18,13,gs,li,1299.499634
18,14,gs,li,1334.525879
18,15,gs,li,1313.862915
18,16,gs,li,1313.61084
18,17,gs,li,1361.236572
18,18,gs,li,1163.930298
18,19,gs,li,959.064453
18,20,gs,li,790.736816
18,21,gs,li,661.719177
18,22,gs,li,680.114319
18,23,gs,li,796.280518
18,24,gs,li,954.528687
18,25,gs,li,1123.360352
18,26,gs,li,1218.359619
18,27,gs,li,1321.926514
18,28,gs,li,1375.851807
18,29,gs,li,1320.414551
18,30,gs,li,1320.918579
18,31,gs,li,1318.902588
18,32,gs,li,1282.868408
18,33,gs,li,1226.675171
18,34,gs,li,1248.598145
18,35,gs,li,1188.373169
18,36,gs,li,1234.234863
18,37,gs,li,1255.401733
18,38,gs,li,1258.677612
18,39,gs,li,1275.812744
19,0,gs,li,1174.628662
19,1,gs,li,1153.025391
19,2,gs,li,1142.420166
19,3,gs,li,1186.019531
19,4,gs,li,1174.039429
19,5,gs,li,1141.241821
19,6,gs,li,1127.10144
19,7,gs,li,1187.394287
19,8,gs,li,1122.584473
19,9,gs,li,1189.161743
19,10,gs,li,1151.257812
19,11,gs,li,1128.869019
19,12,gs,li,1169.915161
19,13,gs,li,1169.522461
19,14,gs,li,1143.205688
19,15,gs,li,1181.30603
19,16,gs,li,1146.348022
19,17,gs,li,1182.680786
19,18,gs,li,1161.077515
19,19,gs,li,1081.734619
19,20,gs,li,920.495667
19,21,gs,li,842.527466
19,22,gs,li,816.014404
19,23,gs,li,814.443237
19,24,gs,li,894.964539
19,25,gs,li,1012.604126
19,26,gs,li,1097.446045
19,27,gs,li,1129.261841
19,28,gs,li,1138.295898
19,29,gs,li,1193.286011
19,30,gs,li,1194.267944
19,31,gs,li,1172.468384
19,32,gs,li,1169.522461
19,33,gs,li,1171.486328
19,34,gs,li,1145.169678
19,35,gs,li,1150.47229
19,36,gs,li,1106.283813
19,37,gs,li,1131.225708
19,38,gs,li,1119.245728
19,39,gs,li,1097.446045
20,0,gs,li,1727.601685
20,1,gs,li,1717.459839
20,2,gs,li,1655.909668
20,3,gs,li,1657.658325
20,4,gs,li,1697.526001
20,5,gs,li,1748.584717
20,6,gs,li,1682.837891
20,7,gs,li,1706.268921
20,8,gs,li,1597.856689
20,9,gs,li,1716.410767
20,10,gs,li,1652.062866
20,11,gs,li,1749.633789
20,12,gs,li,1678.990967
20,13,gs,li,1675.144165
20,14,gs,li,1668.499512
20,15,gs,li,1690.881348
20,16,gs,li,1670.94751
20,17,gs,li,1661.155518
20,18,gs,li,1349.208008
20,19,gs,li,1148.82019
20,20,gs,li,1096.71228
20,21,gs,li,993.545837
20,22,gs,li,1186.239868
20,23,gs,li,1378.234497
20,24,gs,li,1462.865967
20,25,gs,li,1582.119385
20,26,gs,li,1589.813232
20,27,gs,li,1610.446533
20,28,gs,li,1694.028809
20,29,gs,li,1692.280273
20,30,gs,li,1717.110107
20,31,gs,li,1605.900146
20,32,gs,li,1602.752686
20,33,gs,li,1580.021118
20,34,gs,li,1629.680908
20,35,gs,li,1625.134644
20,36,gs,li,1540.153442
20,37,gs,li,1596.807495
20,38,gs,li,1559.387817
20,39,gs,li,1573.026733
9,0,h,re,1829.306152
9,1,h,re,1785.949707
9,2,h,re,1795.538208
9,3,h,re,1720.081421
9,4,h,re,1765.522217
9,5,h,re,1754.266235
9,6,h,re,1764.688477
9,7,h,re,1765.939087
9,8,h,re,1762.604004
9,9,h,re,1804.709717
9,10,h,re,1802.625244
9,11,h,re,1821.802124
9,12,h,re,1795.538208
9,13,h,re,1733.838745
9,14,h,re,1788.45105
9,15,h,re,1785.532837
9,16,h,re,1785.115967
9,17,h,re,1696.735596
9,18,h,re,1544.988281
9,19,h,re,1442.850586
9,20,h,re,1520.391846
9,21,h,re,1565.832642
9,22,h,re,1667.136597
9,23,h,re,1706.740967
9,24,h,re,1717.996948
9,25,h,re,1748.42981
9,26,h,re,1760.102661
9,27,h,re,1776.778198
9,28,h,re,1799.707031
9,29,h,re,1746.762207
9,30,h,re,1760.519531
9,31,h,re,1717.996948
9,32,h,re,1768.44043
9,33,h,re,1710.90979
9,34,h,re,1749.68042
9,35,h,re,1683.395142
9,36,h,re,1723.416504
9,37,h,re,1699.236938
9,38,h,re,1712.577393
9,39,h,re,1750.931152
10,0,h,re,1375.055542
10,1,h,re,1341.197754
10,2,h,re,1258.230713
10,3,h,re,1272.261963
10,4,h,re,1301.544434
10,5,h,re,1321.371094
10,6,h,re,1297.884033
10,7,h,re,1326.86145
10,8,h,re,1278.362427
10,9,h,re,1353.703735
10,10,h,re,1243.894531
10,11,h,re,1324.421265
10,12,h,re,1314.355469
10,13,h,re,1339.977661
10,14,h,re,1318.625854
10,15,h,re,1246.334717
10,16,h,re,1311.305176
10,17,h,re,1291.173462
10,18,h,re,1311.610229
10,19,h,re,1287.20813
10,20,h,re,1219.797485
10,21,h,re,1296.053955
10,22,h,re,1136.830566
10,23,h,re,1088.026489
10,24,h,re,977.607178
10,25,h,re,962.965942
10,26,h,re,1009.634827
10,27,h,re,1030.986694
10,28,h,re,1104.802856
10,29,h,re,1127.374756
10,30,h,re,1206.071411
10,31,h,re,1252.740234
10,32,h,re,1278.362427
10,33,h,re,1346.993164
10,34,h,re,1357.364014
10,35,h,re,1300.324341
10,36,h,re,1268.906616
10,37,h,re,1300.019287
10,38,h,re,1280.497559
10,39,h,re,1314.660522
11,0,h,re,2203.630371
11,1,h,re,2185.746582
11,2,h,re,2181.275635
11,3,h,re,2147.743164
11,4,h,re,2257.281982
11,5,h,re,2143.831055
11,6,h,re,2193.011963
11,7,h,re,2191.335205
11,8,h,re,2211.45459
11,9,h,re,2167.862549
11,10,h,re,2165.068359
11,11,h,re,2205.307129
11,12,h,re,2177.363525
11,13,h,re,2215.366699
11,14,h,re,2202.512695
11,15,h,re,2184.628662
11,16,h,re,2189.099854
11,17,h,re,2020.320557
11,18,h,re,1738.649292
11,19,h,re,1654.818604
11,20,h,re,1794.536499
11,21,h,re,1997.965698
11,22,h,re,2094.091553
11,23,h,re,2065.030273
11,24,h,re,2121.476318
11,25,h,re,2122.593994
11,26,h,re,2181.834473
11,27,h,re,2125.388428
11,28,h,re,2067.824707
11,29,h,re,2132.653809
11,30,h,re,2044.352051
11,31,h,re,2106.945557
11,32,h,re,2124.82959
11,33,h,re,2203.630371
11,34,h,re,2224.867432
11,35,h,re,2141.595703
11,36,h,re,2157.802979
11,37,h,re,2115.328613
11,38,h,re,2134.88916
11,39,h,re,2168.980469
12,0,h,re,1360.072754
12,1,h,re,1325.752808
12,2,h,re,1372.798096
12,3,h,re,1340.79187
12,4,h,re,1318.040405
12,5,h,re,1380.510498
12,6,h,re,1356.602173
12,7,h,re,1318.811646
12,8,h,re,1324.981567
12,9,h,re,1355.445312
12,10,h,re,1360.072754
12,11,h,re,1364.314575
12,12,h,re,1364.700195
12,13,h,re,1315.726807
12,14,h,re,1319.968506
12,15,h,re,1325.367188
12,16,h,re,1215.851807
12,17,h,re,1044.252075
12,18,h,re,967.12854
12,19,h,re,982.167664
12,20,h,re,1073.17334
12,21,h,re,1110.963867
12,22,h,re,1199.655884
12,23,h,re,1257.498535
12,24,h,re,1202.740845
12,25,h,re,1250.171753
12,26,h,re,1196.185303
12,27,h,re,1222.792969
12,28,h,re,1252.871094
12,29,h,re,1178.83252
12,30,h,re,1184.231201
12,31,h,re,1167.649658
12,32,h,re,1193.100464
12,33,h,re,1221.636108
12,34,h,re,1242.073853
12,35,h,re,1227.805908
12,36,h,re,1306.086304
12,37,h,re,1269.838257
12,38,h,re,1256.727295
12,39,h,re,1241.302612
13,0,h,re,2602.813232
13,1,h,re,2676.778076
13,2,h,re,2581.747314
13,3,h,re,2673.969238
13,4,h,re,2568.639648
13,5,h,re,2710.483643
13,6,h,re,2599.536377
13,7,h,re,2589.705566
13,8,h,re,2528.848389
13,9,h,re,2510.123047
13,10,h,re,2560.213135
13,11,h,re,2547.105469
13,12,h,re,2685.672607
13,13,h,re,2596.259277
13,14,h,re,2634.64624
13,15,h,re,2600.940674
13,16,h,re,2532.125244
13,17,h,re,2542.892334
13,18,h,re,2570.980225
13,19,h,re,2502.633057
13,20,h,re,2388.408691
13,21,h,re,2259.204346
13,22,h,re,2286.355957
13,23,h,re,2349.085693
13,24,h,re,2384.663818
13,25,h,re,2495.611084
13,26,h,re,2442.243896
13,27,h,re,2578.470459
13,28,h,re,2476.885742
13,29,h,re,2587.364746
13,30,h,re,2542.892334
13,31,h,re,2555.531982
13,32,h,re,2587.833008
13,33,h,re,2523.230713
13,34,h,re,2549.446045
13,35,h,re,2533.061523
13,36,h,re,2541.019775
13,37,h,re,2530.252686
13,38,h,re,2519.017578
13,39,h,re,2482.971436
14,0,h,re,1646.595825
14,1,h,re,1617.70813
14,2,h,re,1696.794067
14,3,h,re,1624.338135
14,4,h,re,1665.064941
14,5,h,re,1684.954834
14,6,h,re,1666.959229
14,7,h,re,1642.807251
14,8,h,re,1682.586914
14,9,h,re,1641.860107
14,10,h,re,1682.586914
14,11,h,re,1770.197021
14,12,h,re,1615.340332
14,13,h,re,1666.012085
14,14,h,re,1737.047241
14,15,h,re,1600.186157
14,16,h,re,1691.111206
14,17,h,re,1526.30957
14,18,h,re,1353.930786
14,19,h,re,1177.289917
14,20,h,re,1155.505859
14,21,h,re,1325.990356
14,22,h,re,1428.754517
14,23,h,re,1515.41748
14,24,h,re,1585.505493
14,25,h,re,1621.023193
14,26,h,re,1638.071533
14,27,h,re,1606.816162
14,28,h,re,1616.760986
14,29,h,re,1628.126709
14,30,h,re,1554.723633
14,31,h,re,1601.133301
14,32,h,re,1592.609009
14,33,h,re,1536.254517
14,34,h,re,1595.924072
14,35,h,re,1581.717041
14,36,h,re,1607.289673
14,37,h,re,1622.443848
14,38,h,re,1618.655273
14,39,h,re,1639.49231
15,0,h,re,2206.62207
15,1,h,re,2268.601807
15,2,h,re,2227.751465
15,3,h,re,2121.399902
15,4,h,re,2312.269531
15,5,h,re,2250.289551
15,6,h,re,2210.8479
15,7,h,re,2279.87085
15,8,h,re,2258.037109
15,9,h,re,2186.901123
15,10,h,re,2225.638672
15,11,h,re,2312.973877
15,12,h,re,2210.143555
15,13,h,re,2308.043457
15,14,h,re,2169.293213
15,15,h,re,2180.5625
15,16,h,re,2286.209717
15,17,h,re,2239.020508
15,18,h,re,2303.113281
15,19,h,re,2203.804688
15,20,h,re,2217.891113
15,21,h,re,2068.576172
15,22,h,re,1848.82959
15,23,h,re,1724.869873
15,24,h,re,1677.680786
15,25,h,re,1700.923218
15,26,h,re,1743.886475
15,27,h,re,1968.563232
15,28,h,re,1945.320801
15,29,h,re,2032.656006
15,30,h,re,2100.270264
15,31,h,re,2135.486084
15,32,h,re,2172.110596
15,33,h,re,2139.712158
15,34,h,re,2169.997559
15,35,h,re,2113.652344
15,36,h,re,2211.552246
15,37,h,re,2188.309814
15,38,h,re,2190.422852
15,39,h,re,2058.71582
16,0,h,re,1277.382935
16,1,h,re,1331.299561
16,2,h,re,1295.694336
16,3,h,re,1275.009277
16,4,h,re,1309.258179
16,5,h,re,1259.410767
16,6,h,re,1246.525024
16,7,h,re,1260.767212
16,8,h,re,1234.656616
16,9,h,re,1305.528076
16,10,h,re,1206.172363
16,11,h,re,1270.601074
16,12,h,re,1277.043945
16,13,h,re,1270.261963
16,14,h,re,1287.555908
16,15,h,re,1276.704834
16,16,h,re,1292.303345
16,17,h,re,1252.289673
16,18,h,re,1277.722046
16,19,h,re,1124.110596
16,20,h,re,1149.203857
16,21,h,re,1134.96167
16,22,h,re,1121.397827
16,23,h,re,1209.902466
16,24,h,re,1209.563354
16,25,h,re,1205.833252
16,26,h,re,1198.373047
16,27,h,re,1205.494141
16,28,h,re,1270.940063
16,29,h,re,1267.888184
16,30,h,re,1216.684448
16,31,h,re,1246.864136
16,32,h,re,1274.670166
16,33,h,re,1262.462646
16,34,h,re,1218.040771
16,35,h,re,1253.646118
16,36,h,re,1253.307007
16,37,h,re,1252.628784
16,38,h,re,1232.96106
16,39,h,re,1231.604736
17,0,h,re,1425.230347
17,1,h,re,1310.155762
17,2,h,re,1348.622559
17,3,h,re,1388.719482
17,4,h,re,1289.292358
17,5,h,re,1330.367188
17,6,h,re,1316.02356
17,7,h,re,1274.94873
17,8,h,re,1264.843018
17,9,h,re,1341.776855
17,10,h,re,1345.362671
17,11,h,re,1299.398071
17,12,h,re,1321.891357
17,13,h,re,1330.041138
17,14,h,re,1330.041138
17,15,h,re,1311.133667
17,16,h,re,1362.314209
17,17,h,re,1315.045532
17,18,h,re,1279.186646
17,19,h,re,1325.477295
17,20,h,re,1275.600708
17,21,h,re,1306.895874
17,22,h,re,1326.129272
17,23,h,re,1326.129272
17,24,h,re,1172.913696
17,25,h,re,1156.288208
17,26,h,re,1226.050171
17,27,h,re,1143.574585
17,28,h,re,1077.07251
17,29,h,re,1187.583374
17,30,h,re,1192.147217
17,31,h,re,1189.213257
17,32,h,re,1186.931396
17,33,h,re,1279.512695
17,34,h,re,1272.014893
17,35,h,re,1273.970825
17,36,h,re,1342.428833
17,37,h,re,1378.61377
17,38,h,re,1267.125
17,39,h,re,1302.657959
18,0,h,re,1356.196777
18,1,h,re,1393.994873
18,2,h,re,1409.114136
18,3,h,re,1330.116089
18,4,h,re,1390.215088
18,5,h,re,1403.066406
18,6,h,re,1386.057251
18,7,h,re,1353.928955
18,8,h,re,1380.765625
18,9,h,re,1408.736206
18,10,h,re,1384.92334
18,11,h,re,1397.018799
18,12,h,re,1360.354614
18,13,h,re,1398.908691
18,14,h,re,1407.602173
18,15,h,re,1351.661011
18,16,h,re,1319.910522
18,17,h,re,1406.468262
18,18,h,re,1406.090332
18,19,h,re,1375.473877
18,20,h,re,1241.668457
18,21,h,re,1110.130981
18,22,h,re,978.971497
18,23,h,re,968.765991
18,24,h,re,952.134827
18,25,h,re,1021.305359
18,26,h,re,1112.020874
18,27,h,re,1164.938232
18,28,h,re,1208.028076
18,29,h,re,1297.231689
18,30,h,re,1243.936401
18,31,h,re,1233.352905
18,32,h,re,1264.725342
18,33,h,re,1250.362061
18,34,h,re,1259.055542
18,35,h,re,1254.519775
18,36,h,re,1257.165649
18,37,h,re,1253.007935
18,38,h,re,1266.993164
18,39,h,re,1253.763916
19,0,h,re,1087.974609
19,1,h,re,1106.426636
19,2,h,re,1097.026489
19,3,h,re,1079.967041
19,4,h,re,1061.515015
19,5,h,re,1113.041504
19,6,h,re,1063.952026
19,7,h,re,1137.063965
19,8,h,re,1111.648926
19,9,h,re,1069.870605
19,10,h,re,1047.588989
19,11,h,re,1092.152344
19,12,h,re,1130.100952
19,13,h,re,1045.5
19,14,h,re,1093.545044
19,15,h,re,1044.107422
19,16,h,re,1105.033936
19,17,h,re,1107.471069
19,18,h,re,1096.678345
19,19,h,re,1085.88562
19,20,h,re,1046.544434
19,21,h,re,926.780273
19,22,h,re,926.432068
19,23,h,re,865.157349
19,24,h,re,857.498047
19,25,h,re,902.757751
19,26,h,re,938.617432
19,27,h,re,957.417603
19,28,h,re,993.277222
19,29,h,re,987.358643
19,30,h,re,1038.536987
19,31,h,re,1019.040466
19,32,h,re,1074.396606
19,33,h,re,1081.359619
19,34,h,re,991.188354
19,35,h,re,1063.603882
19,36,h,re,1115.130371
19,37,h,re,1061.16687
19,38,h,re,1052.463013
19,39,h,re,1025.655396
20,0,h,re,1595.81665
20,1,h,re,1656.725708
20,2,h,re,1634.285522
20,3,h,re,1583.634888
20,4,h,re,1615.692261
20,5,h,re,1656.725708
20,6,h,re,1654.161133
20,7,h,re,1649.031982
20,8,h,re,1725.328491
20,9,h,re,1702.888306
20,10,h,re,1657.366821
20,11,h,re,1629.156372
20,12,h,re,1671.472046
20,13,h,re,1677.242432
20,14,h,re,1624.027222
20,15,h,re,1661.854858
20,16,h,re,1681.089355
20,17,h,re,1589.405151
20,18,h,re,1713.787842
20,19,h,re,1726.61084
20,20,h,re,1567.606201
20,21,h,re,1402.831177
20,22,h,re,1348.974854
20,23,h,re,1298.965332
20,24,h,re,1436.812012
20,25,h,re,1439.376587
20,26,h,re,1450.917236
20,27,h,re,1538.754517
20,28,h,re,1575.299927
20,29,h,re,1582.352539
20,30,h,re,1594.534424
20,31,h,re,1617.615723
20,32,h,re,1638.77356
20,33,h,re,1662.496094
20,34,h,re,1620.180298
20,35,h,re,1584.276001
20,36,h,re,1604.151611
20,37,h,re,1583.634888
20,38,h,re,1535.548828
20,39,h,re,1598.381226
9,0,h,li,1830.288818
9,1,h,li,1822.933716
9,2,h,li,1742.027588
9,3,h,li,1733.540894
9,4,h,li,1769.184814
9,5,h,li,1679.792114
9,6,h,li,1691.107666
9,7,h,li,1725.619995
9,8,h,li,1756.171997
9,9,h,li,1666.213501
9,10,h,li,1703.554688
9,11,h,li,1759.56665
9,12,h,li,1796.907959
9,13,h,li,1673.568604
9,14,h,li,1730.712036
9,15,h,li,1745.988037
9,16,h,li,1651.503296
9,17,h,li,1623.214355
9,18,h,li,1555.886963
9,19,h,li,1477.809692
9,20,h,li,1586.438843
9,21,h,li,1631.135254
9,22,h,li,1707.515137
9,23,h,li,1786.723999
9,24,h,li,1716.001831
9,25,h,li,1718.830688
9,26,h,li,1705.817871
9,27,h,li,1710.90979
9,28,h,li,1756.737793
9,29,h,li,1725.054199
9,30,h,li,1695.633911
9,31,h,li,1713.73877
9,32,h,li,1675.265869
9,33,h,li,1639.621948
9,34,h,li,1757.303589
9,35,h,li,1689.976074
9,36,h,li,1685.449829
9,37,h,li,1682.620972
9,38,h,li,1770.316406
9,39,h,li,1745.422241
10,0,h,li,1361.834229
10,1,h,li,1324.231934
10,2,h,li,1268.485962
10,3,h,li,1289.785156
10,4,h,li,1369.197021
10,5,h,li,1341.849854
10,6,h,li,1290.573975
10,7,h,li,1347.108887
10,8,h,li,1303.72168
10,9,h,li,1397.069946
10,10,h,li,1324.494873
10,11,h,li,1272.956177
10,12,h,li,1325.283813
10,13,h,li,1327.124512
10,14,h,li,1304.247559
10,15,h,li,1315.291626
10,16,h,li,1325.283813
10,17,h,li,1316.343384
10,18,h,li,1408.376953
10,19,h,li,1320.02478
10,20,h,li,1305.299316
10,21,h,li,1295.833008
10,22,h,li,1191.440674
10,23,h,li,1148.842285
10,24,h,li,1117.287842
10,25,h,li,1095.725708
10,26,h,li,1078.896729
10,27,h,li,1232.724243
10,28,h,li,1161.20105
10,29,h,li,1199.329224
10,30,h,li,1262.700928
10,31,h,li,1263.489746
10,32,h,li,1357.627075
10,33,h,li,1327.387451
10,34,h,li,1287.681519
10,35,h,li,1276.900391
10,36,h,li,1318.447021
10,37,h,li,1391.547974
10,38,h,li,1239.823975
10,39,h,li,1293.729492
11,0,h,li,2215.739258
11,1,h,li,2120.172363
11,2,h,li,2121.352051
11,3,h,li,2107.194092
11,4,h,li,2159.697021
11,5,h,li,2095.985596
11,6,h,li,2151.437988
11,7,h,li,2093.035889
11,8,h,li,2213.379639
11,9,h,li,2075.338379
11,10,h,li,2152.61792
11,11,h,li,2095.395508
11,12,h,li,2087.136719
11,13,h,li,2096.575439
11,14,h,li,2110.143555
11,15,h,li,2220.45874
11,16,h,li,2084.7771
11,17,h,li,1799.845703
11,18,h,li,1580.395508
11,19,h,li,1651.185913
11,20,h,li,1829.931641
11,21,h,li,1977.411621
11,22,h,li,2028.144775
11,23,h,li,2031.09436
11,24,h,li,2067.07959
11,25,h,li,2084.187256
11,26,h,li,2062.360107
11,27,h,li,2062.360107
11,28,h,li,2007.497559
11,29,h,li,1934.937378
11,30,h,li,1966.203125
11,31,h,li,2018.706055
11,32,h,li,2042.8927
11,33,h,li,2039.353271
11,34,h,li,2019.885864
11,35,h,li,2011.037109
11,36,h,li,2066.489502
11,37,h,li,2084.187256
11,38,h,li,2024.015259
11,39,h,li,2068.259277
12,0,h,li,1609.048096
12,1,h,li,1560.87561
12,2,h,li,1623.671997
12,3,h,li,1576.359619
12,4,h,li,1616.790161
12,5,h,li,1619.37085
12,6,h,li,1593.134033
12,7,h,li,1601.736206
12,8,h,li,1594.424316
12,9,h,li,1630.123657
12,10,h,li,1567.757446
12,11,h,li,1594.424316
12,12,h,li,1594.424316
12,13,h,li,1615.069702
12,14,h,li,1508.401978
12,15,h,li,1495.068481
12,16,h,li,1406.0354
12,17,h,li,1188.828979
12,18,h,li,1068.397705
12,19,h,li,1110.548584
12,20,h,li,1223.667969
12,21,h,li,1359.153198
12,22,h,li,1400.874023
12,23,h,li,1419.79895
12,24,h,li,1468.831665
12,25,h,li,1427.11084
12,26,h,li,1410.336548
12,27,h,li,1393.99231
12,28,h,li,1462.380005
12,29,h,li,1436.573364
12,30,h,li,1428.401245
12,31,h,li,1443.885254
12,32,h,li,1441.734741
12,33,h,li,1455.498291
12,34,h,li,1458.939087
12,35,h,li,1492.487793
12,36,h,li,1521.305298
12,37,h,li,1529.907593
12,38,h,li,1466.251099
12,39,h,li,1478.724243
13,0,h,li,2142.724609
13,1,h,li,2136.085693
13,2,h,li,2121.147949
13,3,h,li,2124.467529
13,4,h,li,2190.857178
13,5,h,li,2113.955811
13,6,h,li,2125.573975
13,7,h,li,2150.470215
13,8,h,li,2122.807861
13,9,h,li,2123.361084
13,10,h,li,2087.399902
13,11,h,li,2175.919434
13,12,h,li,2171.493408
13,13,h,li,2141.064941
13,14,h,li,2177.579346
13,15,h,li,2105.657227
13,16,h,li,2120.594727
13,17,h,li,2131.659668
13,18,h,li,2079.101318
13,19,h,li,1992.241577
13,20,h,li,1842.86499
13,21,h,li,1671.911743
13,22,h,li,1803.584473
13,23,h,li,1865.548096
13,24,h,li,1965.132446
13,25,h,li,2090.719482
13,26,h,li,2024.883179
13,27,h,li,2114.509033
13,28,h,li,2055.311768
13,29,h,li,2028.755859
13,30,h,li,2113.402588
13,31,h,li,2054.758545
13,32,h,li,2013.264893
13,33,h,li,2053.651855
13,34,h,li,2043.693481
13,35,h,li,1965.685791
13,36,h,li,2056.971436
13,37,h,li,2025.989624
13,38,h,li,2000.540283
13,39,h,li,2071.90918
14,0,h,li,1932.044556
14,1,h,li,1866.173462
14,2,h,li,1852.68811
14,3,h,li,1902.999023
14,4,h,li,1950.197998
14,5,h,li,1864.617432
14,6,h,li,1890.550903
14,7,h,li,1855.800049
14,8,h,li,1905.07373
14,9,h,li,1887.438965
14,10,h,li,1925.820435
14,11,h,li,1887.957642
14,12,h,li,1876.546875
14,13,h,li,1899.887085
14,14,h,li,1871.878906
14,15,h,li,1867.210815
14,16,h,li,1946.567261
14,17,h,li,1905.592407
14,18,h,li,1697.087158
14,19,h,li,1507.772705
14,20,h,li,1510.884766
14,21,h,li,1657.149658
14,22,h,li,1675.821777
14,23,h,li,1796.153076
14,24,h,li,1849.057373
14,25,h,li,1832.459961
14,26,h,li,1892.106934
14,27,h,li,1860.986816
14,28,h,li,1895.218994
14,29,h,li,1842.314697
14,30,h,li,1779.555664
14,31,h,li,1783.186401
14,32,h,li,1822.086548
14,33,h,li,1822.605225
14,34,h,li,1815.862549
14,35,h,li,1823.123901
14,36,h,li,1808.601196
14,37,h,li,1849.057373
14,38,h,li,1808.601074
14,39,h,li,1873.434814
15,0,h,li,2240.682861
15,1,h,li,2278.265137
15,2,h,li,2256.88208
15,3,h,li,2278.265137
15,4,h,li,2158.390625
15,5,h,li,2238.73877
15,6,h,li,2323.623047
15,7,h,li,2263.361816
15,8,h,li,2332.69458
15,9,h,li,2238.73877
15,10,h,li,2225.779541
15,11,h,li,2204.396484
15,12,h,li,2266.601562
15,13,h,li,2199.860596
15,14,h,li,2204.396484
15,15,h,li,2249.106445
15,16,h,li,2259.473877
15,17,h,li,2243.274658
15,18,h,li,2140.895264
15,19,h,li,2156.446533
15,20,h,li,2193.380859
15,21,h,li,2063.138916
15,22,h,li,1894.666382
15,23,h,li,1629.646362
15,24,h,li,1582.992554
15,25,h,li,1573.272949
15,26,h,li,1815.614014
15,27,h,li,1857.084106
15,28,h,li,1949.743896
15,29,h,li,2016.484863
15,30,h,li,2153.206787
15,31,h,li,2120.160156
15,32,h,li,2089.057617
15,33,h,li,2102.01709
15,34,h,li,2133.119629
15,35,h,li,2166.814209
15,36,h,li,2196.62085
15,37,h,li,2155.798584
15,38,h,li,2068.970459
15,39,h,li,2115.624512
16,0,h,li,1282.291016
16,1,h,li,1167.854248
16,2,h,li,1214.328613
16,3,h,li,1276.294312
16,4,h,li,1320.27002
16,5,h,li,1272.296509
16,6,h,li,1241.313599
16,7,h,li,1301.280518
16,8,h,li,1203.834351
16,9,h,li,1235.81665
16,10,h,li,1234.317505
16,11,h,li,1227.821045
16,12,h,li,1275.2948
16,13,h,li,1267.79895
16,14,h,li,1202.834961
16,15,h,li,1241.813354
16,16,h,li,1232.818359
16,17,h,li,1246.310913
16,18,h,li,1235.81665
16,19,h,li,1107.887451
16,20,h,li,1067.909546
16,21,h,li,971.962585
16,22,h,li,988.953186
16,23,h,li,1079.902832
16,24,h,li,1128.875854
16,25,h,li,1137.371094
16,26,h,li,1161.357788
16,27,h,li,1232.318604
16,28,h,li,1303.279419
16,29,h,li,1155.361206
16,30,h,li,1126.377197
16,31,h,li,1149.864136
16,32,h,li,1179.3479
16,33,h,li,1202.335205
16,34,h,li,1186.84375
16,35,h,li,1156.360596
16,36,h,li,1243.812256
16,37,h,li,1119.880737
16,38,h,li,1226.321899
16,39,h,li,1148.36499
17,0,h,li,1414.359375
17,1,h,li,1364.213501
17,2,h,li,1358.869995
17,3,h,li,1390.930542
17,4,h,li,1368.32373
17,5,h,li,1370.789917
